restaurant_id,cuisine
549,North Indian
550,Fast Food
550,Bar Food
550,North Indian
550,Chinese
550,Continental
551,Seafood
551,Mughlai
551,North Indian
551,Chinese
552,Biryani
552,Chinese
552,North Indian
553,Beverages
553,South Indian
553,Sandwich
553,Continental
553,Italian
553,Chinese
553,North Indian
554,Continental
554,Seafood
554,North Indian
555,Desserts
555,Italian
555,Continental
555,Chinese
555,Seafood
555,North Indian
555,Kebab
556,Mughlai
556,Continental
556,Chinese
556,North Indian
557,North Indian
557,Chinese
558,Italian
558,Asian
558,Kebab
558,Continental
558,North Indian
559,Chinese
559,North Indian
560,Chinese
560,North Indian
561,Beverages
561,Italian
561,Continental
561,Chinese
561,North Indian
562,Continental
562,Chinese
562,North Indian
563,Chettinad
563,Chinese
563,Continental
563,North Indian
564,Continental
564,Asian
564,Chinese
564,North Indian
565,Continental
565,Malwani
565,Seafood
565,Chinese
565,North Indian
566,Chinese
566,American
566,Italian
566,Continental
566,North Indian
567,Chinese
567,North Indian
568,Mughlai
568,Chinese
568,North Indian
569,Salad
569,Mughlai
569,Bar Food
569,Finger Food
569,Chinese
569,North Indian
570,Chinese
570,North Indian
571,North Indian
571,Continental
572,Continental
572,Chinese
572,South Indian
572,North Indian
573,Mughlai
573,Biryani
573,Chinese
573,North Indian
574,South Indian
574,Chinese
574,North Indian
575,North Indian
575,Italian
575,Chinese
576,Bar Food
576,Fast Food
576,North Indian
577,Finger Food
577,North Indian
578,Continental
578,Italian
578,South Indian
578,North Indian
579,Fast Food
579,North Indian
580,Beverages
580,Continental
580,Asian
580,North Indian
581,Continental
581,Maharashtrian
581,Mughlai
581,Chinese
581,North Indian
582,Chinese
582,North Indian
583,Mughlai
583,Chinese
583,Continental
583,North Indian
584,Momos
584,Continental
585,Seafood
585,European
585,Maharashtrian
585,Chinese
586,Italian
586,Chinese
586,North Indian
587,Thai
587,Continental
587,Italian
588,Finger Food
588,Continental
589,Chinese
589,Mughlai
589,North Indian
590,Beverages
590,Healthy Food
590,South Indian
590,Continental
590,Chinese
590,North Indian
591,Beverages
591,Continental
591,North Indian
592,North Indian
592,Maharashtrian
592,Fast Food
593,Mexican
593,Continental
593,North Indian
594,Chinese
594,Mughlai
594,North Indian
595,Mughlai
595,Malwani
595,Chinese
595,North Indian
596,Chinese
596,North Indian
597,Chinese
597,North Indian
598,Biryani
598,Seafood
598,Chinese
598,North Indian
599,Maharashtrian
599,Mughlai
599,North Indian
599,Seafood
599,Biryani
600,Maharashtrian
601,Beverages
601,Desserts
601,Mughlai
601,Seafood
601,Chinese
601,North Indian
602,Biryani
602,North Indian
602,Mughlai
603,Beverages
603,Continental
603,Seafood
603,Asian
603,Mughlai
603,North Indian
604,Korean
605,Seafood
605,North Indian
605,Chinese
606,Salad
606,Continental
606,Finger Food
607,Chinese
607,North Indian
607,South Indian
607,Mangalorean
608,North Indian
608,Malwani
608,Chinese
608,Asian
609,Seafood
609,Goan
610,Maharashtrian
611,Seafood
611,Mughlai
611,North Indian
611,Kashmiri
612,South Indian
612,Malwani
612,Kebab
612,Chinese
612,North Indian
613,Momos
613,Fast Food
613,North Indian
614,Seafood
614,Asian
614,North Indian
614,Modern Indian
614,Fast Food
615,Chinese
615,North Indian
615,Seafood
616,Seafood
616,Chinese
616,North Indian
617,Beverages
617,Kebab
617,Mughlai
617,North Indian
618,Mughlai
618,Chinese
618,Seafood
618,North Indian
619,Beverages
619,Fast Food
620,Chinese
620,North Indian
621,Beverages
621,Maharashtrian
621,Malwani
621,Mughlai
621,Chinese
621,North Indian
622,Mexican
622,Italian
622,Seafood
622,Mughlai
622,Thai
622,North Indian
622,Chinese
622,Continental
623,Pizza
623,North Indian
623,Continental
623,Asian
623,Finger Food
624,Mexican
624,Italian
625,Italian
625,Mughlai
625,Asian
625,Continental
625,North Indian
626,Italian
626,Continental
626,Asian
626,American
627,Maharashtrian
627,Chinese
627,Bar Food
627,North Indian
627,Continental
628,Continental
628,Chinese
628,North Indian
629,Seafood
629,Chinese
629,North Indian
630,Biryani
630,Mughlai
630,Chinese
630,South Indian
630,North Indian
631,Mangalorean
631,Chinese
631,North Indian
632,Pizza
632,Beverages
632,Fast Food
632,Mughlai
632,North Indian
633,North Indian
634,Malwani
634,Chinese
634,North Indian
635,Chinese
635,North Indian
635,Mangalorean
635,Maharashtrian
635,Seafood
636,Malwani
636,Mughlai
636,Chinese
636,North Indian
637,Seafood
637,Malwani
637,Mughlai
637,Chinese
637,North Indian
638,Beverages
638,Mughlai
638,North Indian
639,Italian
639,Chinese
639,North Indian
640,Biryani
640,Mughlai
640,Chinese
640,North Indian
641,Maharashtrian
641,Kebab
641,Mughlai
641,Chinese
641,North Indian
642,Chinese
642,North Indian
643,Chinese
643,North Indian
644,Mughlai
644,Italian
644,Chinese
644,North Indian
645,Fast Food
645,North Indian
646,Continental
646,Chinese
646,Mughlai
646,North Indian
647,Chinese
647,Continental
647,North Indian
648,Continental
648,Chinese
648,North Indian
649,Chinese
649,North Indian
650,Fast Food
650,North Indian
651,North Indian
651,Kebab
651,Seafood
651,Chinese
652,Continental
652,South Indian
652,North Indian
653,Cafe
653,Continental
653,Italian
653,European
654,Seafood
654,North Indian
654,Konkan
655,Fast Food
655,Asian
655,Chinese
656,Fast Food
656,Seafood
656,Asian
656,North Indian
657,Asian
657,Salad
657,European
657,Continental
657,Cafe
658,Seafood
658,Chinese
659,Malwani
659,Arabian
659,Kebab
659,Biryani
659,Chinese
659,North Indian
660,Seafood
660,Chinese
660,North Indian
661,Desserts
661,Beverages
661,Italian
661,Sandwich
661,Healthy Food
661,Salad
661,Cafe
662,Italian
662,Continental
662,North Indian
663,Italian
663,Healthy Food
663,Salad
663,Continental
663,Mediterranean
663,European
663,Cafe
664,Seafood
664,Chinese
664,North Indian
665,Beverages
665,Fast Food
665,Italian
665,Pizza
666,Chinese
666,North Indian
667,Chinese
667,North Indian
668,Chinese
668,North Indian
669,Seafood
669,Biryani
669,North Indian
670,Seafood
670,North Indian
671,Maharashtrian
671,Chinese
671,North Indian
672,Beverages
672,Biryani
672,Mughlai
672,Chinese
672,North Indian
673,Continental
673,Italian
673,Cafe
674,Continental
674,Chinese
674,North Indian
675,Beverages
675,Mughlai
675,Italian
675,Fast Food
675,North Indian
675,Continental
676,Kebab
676,Chinese
676,North Indian
676,Biryani
676,Seafood
677,Asian
678,Continental
678,Chinese
678,North Indian
679,Mughlai
679,Kebab
679,North Indian
679,Biryani
680,Beverages
680,Desserts
680,North Indian
681,Rajasthani
681,Gujarati
681,North Indian
682,Beverages
682,Maharashtrian
682,Chinese
682,North Indian
683,Fast Food
683,Seafood
683,Kebab
683,Malwani
683,Hyderabadi
683,Chinese
683,North Indian
684,Italian
684,Continental
684,Cafe
685,Thai
685,South Indian
685,North Indian
686,Malwani
686,Hyderabadi
686,North Indian
686,Chinese
687,Beverages
687,Maharashtrian
687,Chinese
687,North Indian
688,Beverages
688,Maharashtrian
688,Chinese
688,North Indian
689,Beverages
689,Maharashtrian
689,Chinese
689,North Indian
690,Beverages
690,Maharashtrian
690,Chinese
690,North Indian
691,Beverages
691,Maharashtrian
691,Chinese
691,North Indian
692,North Indian
693,Beverages
693,Maharashtrian
693,Chinese
693,North Indian
694,Chinese
694,Maharashtrian
694,North Indian
695,Chinese
695,Thai
695,North Indian
696,Seafood
696,Chinese
696,North Indian
697,European
697,French
698,Chinese
698,Mughlai
698,North Indian
698,Seafood
699,Beverages
699,Fast Food
699,Continental
699,Italian
699,Chinese
699,North Indian
700,Seafood
700,Thai
701,Seafood
701,North Indian
701,Continental
702,North Indian
703,Mughlai
703,Biryani
703,Bengali
704,Fast Food
704,Chinese
704,North Indian
705,North Indian
705,Maharashtrian
705,Chinese
706,Malwani
706,Maharashtrian
706,Mughlai
706,North Indian
707,Chinese
707,Mughlai
707,Seafood
707,North Indian
708,Chinese
708,Biryani
708,Asian
708,North Indian
709,North Indian
709,Mughlai
709,Seafood
710,Mughlai
710,Chinese
710,North Indian
710,Seafood
711,Beverages
711,Desserts
711,South Indian
711,North Indian
711,Sandwich
712,Mughlai
712,Kebab
712,Seafood
712,Chinese
712,North Indian
713,Mughlai
713,Asian
713,Chinese
713,Seafood
713,North Indian
714,Seafood
714,Mughlai
714,Kebab
714,Chinese
714,North Indian
715,Beverages
715,Seafood
715,Malwani
715,Chinese
715,North Indian
715,South Indian
716,Continental
716,Chinese
716,North Indian
717,BBQ
717,North Indian
718,Continental
718,Chinese
718,Mughlai
718,North Indian
719,North Indian
719,Maharashtrian
719,Continental
720,Kebab
720,Continental
720,Maharashtrian
720,Chinese
720,North Indian
721,Chinese
721,North Indian
721,Fast Food
721,Italian
721,BBQ
721,Bar Food
722,Asian
722,Continental
722,Chinese
722,North Indian
723,Kebab
723,North Indian
723,Chinese
723,Biryani
724,Chinese
724,Maharashtrian
724,North Indian
725,Cafe
725,Continental
725,Italian
725,North Indian
726,Seafood
726,North Indian
726,Konkan
727,North Indian
727,Seafood
727,Mughlai
727,Chinese
727,Lucknowi
728,Kebab
728,Continental
728,Chinese
728,North Indian
729,Mughlai
729,Chinese
729,North Indian
729,Seafood
729,Continental
730,Chinese
730,Malwani
730,North Indian
731,Chinese
731,North Indian
732,Continental
732,Chinese
732,North Indian
733,Fast Food
733,South Indian
733,Chinese
733,North Indian
734,Chinese
734,North Indian
735,North Indian
735,Mughlai
736,Continental
736,Italian
736,Chinese
736,North Indian
737,Chinese
737,North Indian
737,South Indian
738,Chinese
738,Mughlai
738,North Indian
739,Maharashtrian
739,Chinese
739,North Indian
740,Mughlai
740,Chinese
740,North Indian
741,Chinese
741,South Indian
741,North Indian
742,Desserts
742,Cafe
742,Bakery
743,Italian
743,Kebab
743,Fast Food
743,Seafood
743,Chinese
743,North Indian
744,Chinese
744,North Indian
745,Beverages
745,Malwani
745,Italian
745,North Indian
745,Chinese
746,Maharashtrian
746,Kebab
746,Mughlai
746,Chinese
746,North Indian
747,Salad
747,Seafood
747,North Indian
747,Mughlai
747,Chinese
748,Malwani
748,Maharashtrian
749,Chinese
749,North Indian
750,Mughlai
750,Malwani
750,Chinese
750,North Indian
751,Bar Food
751,Chinese
751,Continental
751,Asian
751,Mughlai
751,North Indian
752,Desserts
752,Mughlai
752,Chinese
752,North Indian
753,Fast Food
753,Seafood
753,Chinese
753,North Indian
754,North Indian
754,Chinese
755,Bar Food
755,Chinese
755,North Indian
755,Malwani
755,Maharashtrian
756,Chinese
756,North Indian
756,Continental
757,Seafood
757,Chinese
757,North Indian
758,Chinese
758,North Indian
758,Seafood
759,Chinese
759,Mughlai
759,North Indian
760,Italian
760,Seafood
760,Chinese
760,Mughlai
760,North Indian
761,Beverages
761,Chinese
761,North Indian
761,Italian
761,Pizza
761,Asian
762,Biryani
762,Mughlai
762,North Indian
762,Seafood
762,Kebab
762,Chinese
763,Chinese
763,North Indian
764,Thai
764,Italian
764,Continental
765,Asian
765,North Indian
765,Mughlai
766,Mughlai
766,Chinese
766,North Indian
767,Malwani
767,Mughlai
767,North Indian
767,Chinese
768,Mughlai
768,North Indian
768,Chinese
768,Bar Food
769,Beverages
769,Finger Food
769,Fast Food
769,Burger
770,Mughlai
770,Chinese
770,North Indian
771,Mughlai
771,Biryani
771,North Indian
771,Continental
771,Kebab
772,Italian
772,Continental
772,Cafe
773,Beverages
773,Fast Food
773,Sandwich
773,South Indian
774,Arabian
775,Desserts
775,Malwani
775,Mughlai
775,Chinese
775,North Indian
776,Fast Food
776,Burger
777,Finger Food
777,North Indian
777,Asian
777,Continental
778,Seafood
778,North Indian
778,Biryani
779,Cafe
779,Continental
779,Italian
779,European
780,Biryani
780,North Indian
780,Maharashtrian
781,Chinese
781,Mughlai
781,Biryani
781,North Indian
782,Biryani
782,Maharashtrian
782,North Indian
783,Beverages
783,Fast Food
783,Desserts
783,Bakery
784,Beverages
784,Finger Food
784,Fast Food
784,Burger
785,Beverages
785,Finger Food
785,Fast Food
785,Burger
786,Beverages
786,Finger Food
786,Fast Food
786,Burger
787,Beverages
787,Finger Food
787,Fast Food
787,Burger
788,Beverages
788,Finger Food
788,Fast Food
788,Burger
789,Beverages
789,Finger Food
789,Fast Food
789,Burger
790,Beverages
790,Finger Food
790,Fast Food
790,Burger
791,Beverages
791,Finger Food
791,Fast Food
791,Burger
792,Beverages
792,Finger Food
792,Fast Food
792,Burger
793,Beverages
793,Finger Food
793,Fast Food
793,Burger
794,Beverages
794,Finger Food
794,Fast Food
794,Burger
795,Beverages
795,Finger Food
795,Fast Food
795,Burger
796,Fast Food
796,Burger
797,Beverages
797,Finger Food
797,Fast Food
797,Burger
798,Beverages
798,Finger Food
798,Fast Food
798,Burger
799,Beverages
799,Finger Food
799,Fast Food
799,Burger
800,Beverages
800,Finger Food
800,Fast Food
800,Burger
801,Beverages
801,Finger Food
801,Fast Food
801,Burger
802,Fast Food
802,Burger
803,Fast Food
803,Burger
804,Fast Food
804,Burger
805,Fast Food
805,Burger
806,Fast Food
806,Burger
807,Fast Food
807,Burger
808,Fast Food
808,Burger
809,Fast Food
809,Burger
810,Fast Food
810,Burger
811,Fast Food
811,Burger
812,Fast Food
812,Burger
813,Fast Food
813,Burger
814,Fast Food
814,Burger
815,Fast Food
815,Burger
816,Fast Food
816,Burger
817,Fast Food
817,Burger
818,Fast Food
818,Burger
819,Fast Food
819,Burger
820,Fast Food
820,Burger
821,Fast Food
821,Burger
822,Fast Food
822,Burger
823,Fast Food
823,Burger
824,Fast Food
824,Burger
825,Fast Food
825,Burger
826,Fast Food
826,Burger
827,Fast Food
827,Burger
828,Fast Food
828,Burger
829,Fast Food
829,Burger
830,Fast Food
830,Burger
831,Fast Food
831,Burger
832,Fast Food
832,Burger
833,Fast Food
833,Burger
834,Fast Food
834,Burger
835,Fast Food
835,Burger
836,Fast Food
836,Burger
837,Fast Food
837,Burger
838,Chinese
838,Mughlai
838,Biryani
838,North Indian
839,Chinese
839,Mughlai
839,Biryani
839,North Indian
840,Chinese
840,Mughlai
840,Biryani
840,North Indian
841,Chinese
841,Mughlai
841,Biryani
841,North Indian
842,Chinese
842,Mughlai
842,Biryani
842,North Indian
843,Chinese
843,Mughlai
843,Biryani
843,North Indian
844,Chinese
844,Mughlai
844,Biryani
844,North Indian
845,Chinese
845,Mughlai
845,Biryani
845,North Indian
846,Beverages
846,Fast Food
846,Desserts
846,Bakery
847,Beverages
847,Fast Food
847,Desserts
847,Bakery
848,Beverages
848,Fast Food
848,Desserts
848,Bakery
849,Beverages
849,Fast Food
849,Desserts
849,Bakery
850,Beverages
850,Fast Food
850,Desserts
850,Bakery
851,Beverages
851,Fast Food
851,Desserts
851,Bakery
852,Biryani
852,North Indian
852,Chinese
853,Street Food
854,Chinese
854,Street Food
854,North Indian
854,South Indian
855,North Indian
855,Mughlai
855,Chinese
856,North Indian
856,Maharashtrian
856,Chinese
857,Bakery
858,Fast Food
858,Burger
859,Beverages
859,Tibetan
859,Momos
860,Italian
860,Pizza
861,Beverages
861,Fast Food
861,Burger
862,Biryani
862,Fast Food
862,Bengali
862,Seafood
862,Mughlai
862,Chinese
862,North Indian
863,Italian
863,European
863,Thai
863,Chinese
863,North Indian
864,Mughlai
864,Chinese
864,Kebab
864,North Indian
865,Biryani
865,Chinese
865,North Indian
866,South Indian
866,Chinese
866,Seafood
866,North Indian
867,Italian
867,Pizza
868,Italian
868,Pizza
869,Italian
869,Pizza
870,Italian
870,Pizza
871,Italian
871,Pizza
872,Italian
872,Pizza
873,Italian
873,Pizza
874,Italian
874,Pizza
875,Italian
875,Pizza
876,Italian
876,Pizza
877,Italian
877,Pizza
878,Italian
878,Pizza
879,Italian
879,Pizza
880,Italian
880,Pizza
881,Italian
881,Pizza
882,Italian
882,Pizza
883,Italian
883,Pizza
884,Italian
884,Pizza
885,Italian
885,Pizza
886,Italian
886,Pizza
887,Italian
887,Pizza
888,Italian
888,Pizza
889,Italian
889,Pizza
890,Italian
890,Pizza
891,Italian
891,Pizza
892,Italian
892,Pizza
893,Italian
893,Pizza
894,Italian
894,Pizza
895,Italian
895,Pizza
896,Italian
896,Pizza
897,Italian
897,Pizza
898,Italian
898,Pizza
899,Italian
899,Pizza
900,Italian
900,Pizza
901,Italian
901,Pizza
902,Italian
902,Pizza
903,Italian
903,Pizza
904,Italian
904,Pizza
905,Italian
905,Pizza
906,Italian
906,Pizza
907,Italian
907,Pizza
908,Italian
908,Pizza
909,Italian
909,Pizza
910,Italian
910,Pizza
911,Italian
911,Pizza
912,Italian
912,Pizza
913,Italian
913,Pizza
914,Italian
914,Pizza
915,Italian
915,Pizza
916,Italian
916,Pizza
917,Italian
917,Pizza
918,Italian
918,Pizza
919,Italian
919,Pizza
920,Italian
920,Pizza
921,Italian
921,Pizza
922,Italian
922,Pizza
923,Italian
923,Pizza
924,Italian
924,Pizza
925,Italian
925,Pizza
926,Italian
926,Pizza
927,Italian
927,Pizza
928,Italian
928,Pizza
929,Italian
929,Pizza
930,Italian
930,Pizza
931,Italian
931,Pizza
932,Italian
932,Pizza
933,Italian
933,Pizza
934,Italian
934,Pizza
935,Beverages
935,Fast Food
935,Burger
936,Beverages
936,Fast Food
936,Burger
937,Beverages
937,Fast Food
937,Burger
938,Beverages
938,Fast Food
938,Burger
939,Beverages
939,Fast Food
939,Burger
940,Beverages
940,Fast Food
940,Burger
941,Beverages
941,Fast Food
941,Burger
942,Beverages
942,Fast Food
942,Burger
943,Beverages
943,Fast Food
943,Burger
944,Beverages
944,Fast Food
944,Burger
945,Beverages
945,Fast Food
945,Burger
946,Beverages
946,Fast Food
946,Burger
947,Mughlai
947,Chinese
947,Kebab
947,North Indian
948,Mughlai
948,Chinese
948,Kebab
948,North Indian
949,Mughlai
949,Chinese
949,Kebab
949,North Indian
950,Desserts
950,Biryani
950,Mughlai
950,Chinese
950,Kebab
950,North Indian
951,Mughlai
951,Chinese
951,Kebab
951,North Indian
952,Desserts
953,Fast Food
953,Pizza
954,Beverages
954,Desserts
954,Fast Food
954,North Indian
954,Mexican
954,Street Food
955,Asian
955,Italian
955,American
955,Mughlai
955,North Indian
