"restaurant_id","restaurant_name","restaurant_type","area","dine_rating","dine_reviews","delivery_rating","delivery_reviews","cost_for_two","liked"
"5164","Mad 4 Momos","","Viman Nagar","4.0","192","0.0","0","300",""
"5165","Vitthal Krupa Chat Bhandar","Quick Bites","Sinhgad Road","3.7","11","0.0","0","150",""
"5166","Taru's Cakes","Bakery","Pimple Gurav","3.4","5","3.6","35","350",""
"5167","Ranwara Family Restaurant","Quick Bites","Wagholi","3.6","111","3.9","2597","500",""
"5168","Cafe Farmhouse","Quick Bites","Wanowrie","3.3","45","3.8","108","500","Tandoori Chicken, Chicken Biryani"
"5169","Frinza Cake","Bakery","Wanowrie","3.9","142","0.0","0","700",""
"5170","Mini Wok Oriental Kitchen","Quick Bites","Model Colony","4.2","452","4.1","3476","700","Hakka Noodles, Khau Suey, Bulgogi Chicken, Thai Red Curry, Chowmein, Manchurian, Burmese Khao Suey"
"5171","Punjabi Darbaar","Quick Bites","B.T. Kawade Road","3.0","117","3.5","2569","550","Butter Chicken"
"5172","Hotel Nagpur","Casual Dining","Sadashiv Peth","4.0","138","0.0","0","600","Mutton Pulao, Mutton Fry"
"5173","Hungraze","","Bavdhan","3.7","294","0.0","0","500","Salad, Pizza"
"5174","Bagban's Chef","Quick Bites","Salunkhe Vihar Road","2.9","233","3.8","4409","500","Roti, Tandoori Chicken, Chicken Tikka, Bheja Fry, Sweet Corn Chicken Soup, Biryani, Butter Naan"
"5175","Box Din By Barbeque Ville","Quick Bites","Wakad","4.0","178","4.0","687","550","Chicken Biryani, Chicken Roll, Tandoori Chicken, Raita, Chicken Curry, Vegetable Biryani, Gulab Jamun"
"5176","Nitin's Mummy's Homely Food","Casual Dining","Lonavala","3.7","153","0.0","0","600","Modak, Chicken Thali, Mutton Thali, Fry Prawns, Mutton Sukha, Fish, Non Veg Thali"
"5177","Natraj Bhel","Quick Bites","Wadgaon Sheri","3.3","79","4.1","1283","150",""
"5178","Lazeez Biryani House","Quick Bites","Nigdi","3.4","62","3.7","3807","250",""
"5179","Arya Coffee Shop","Café","Wanowrie","3.9","126","3.9","1049","250","Sandwich, Pizza, Hot Coffee, Hot Chocolate, Burgers, Fries, Tea"
"5180","The Taste","Casual Dining","Wagholi","3.8","212","3.8","1655","700","Roti, Vada, Paneer Chatpata, Paneer Crispy, Rava Masala Dosa"
"5181","Tittos Corner","Quick Bites","Wagholi","3.4","53","0.0","0","250",""
"5182","Pratik Biryani House","Quick Bites","Karve Nagar","3.4","34","3.8","412","400",""
"5183","Sampan Restaurant","Casual Dining","NIBM Road","3.4","9","0.0","0","600",""
"5184","Rajasthani Tadka","Quick Bites","Hinjawadi","3.7","51","0.0","0","250",""
"5185","Sai Sagar","Casual Dining","Wanowrie","3.0","240","3.7","908","400","Pav Bhaji, Vada, Tea, Filtered Coffee, Masala Papad, Dal Tadka, Dal Kichadi"
"5186","Sahare Dining Hall","Quick Bites","Camp Area","4.0","149","4.2","367","400","Malpua, Gujarati Kadhi, Rajasthani Thali, Khichda, Gujarati Thali, Buttermilk"
"5187","Mark Restaurant","Quick Bites","Viman Nagar","3.5","18","0.0","0","500",""
"5188","Jaipur Garden","Quick Bites","Bibvewadi","3.8","214","3.9","3459","600","Panneer Butter Masala, Pav Bhaji, Biryani, Paneer Tikka Masala, Thali"
"5189","Palvi Pure Veg","Casual Dining","Kharadi","2.9","33","3.3","73","600",""
"5190","Domiano Pizza","","Wagholi","2.4","378","0.0","0","250",""
"5191","A1 Chinese","Quick Bites","Karve Nagar","2.8","7","3.9","83","250",""
"5192","Shri Swami Samartha Pure Veg","Quick Bites","Kothrud","3.6","96","3.8","5129","600","Pav Bhaji"
"5193","Ratna Veg Cuisine","Casual Dining","Karve Nagar","3.8","167","4.0","1225","450","Brownie, Lemon Coriander Soup, Biryani, Panneer Butter Masala"
"5194","MR. Crispy","Quick Bites","Hadapsar","3.7","32","3.8","581","400",""
"5195","Chicken Xperience By Venky's","Quick Bites","Hinjawadi","3.7","19","3.7","1154","400",""
"5196","Hotel Marathwada","Casual Dining","Wakad","3.6","169","3.7","331","350","Mutton Thali, Chicken Biryani, Chicken Thali, Egg Masala, Chicken Masala"
"5197","Oyeee Desi !","Quick Bites","Wakad","3.8","410","3.3","3729","550","Chai, Paratha, Sandwich, Tea, Cheese Corn Balls, Burgers, Paneer Tikka"
"5198","Arabian Grills","Quick Bites","Katraj","3.8","127","3.8","1334","450",""
"5199","Sahyadri Misal House","Quick Bites","Pimpri","3.7","34","3.9","426","300",""
"5200","Chawlas2","Casual Dining","Dhanori","3.5","55","3.7","494","650","Butter Chicken, Dal Makhani"
"5201","Star 1 Cakes","Bakery","Hinjawadi","3.2","25","3.9","195","300",""
"5202","Khichadiwala","Quick Bites","Pimple Saudagar","3.8","74","4.1","1663","450","Khichda, Dal Kichadi, Kadhi"
"5203","Imperial Bakery","Bakery","East Street","4.0","80","0.0","0","200","Brownie, Chocochip Cake, Rich Plum Cake, Sandwich, Mawa Cake, Chocolate Cake, Garlic Bread"
"5204","Alibaba - Flavour Of Middle East","Quick Bites","Viman Nagar","3.7","21","3.9","29","350",""
"5205","Indori Jaika","Quick Bites","Viman Nagar","3.7","50","3.8","395","150",""
"5206","South & More","Quick Bites","Dhole Patil Road","3.1","18","3.7","33","300",""
"5207","Jack N Lerry","Quick Bites","Kothrud","3.4","23","2.2","19","200",""
"5208","Dabbawala","","Model Colony","2.8","2191","0.0","0","300","Thali, Aloo Paratha"
"5209","Hotel Sane Punjab Veg Non Veg Family Restaurant","Quick Bites","Wadgaon Sheri","3.6","169","3.3","3083","450","Tandoori Chicken"
"5210","The Ritz-Carlton Tea Lounge: The Ritz-Carlton","Café","Ritz Carlton, Yerwada","3.9","48","0.0","0","1800",""
"5211","Geetanjali Biryani House","Quick Bites","Satara Road","3.7","74","3.9","556","500",""
"5212","Punjab Grill","Casual Dining","Phoenix Market City, Viman Nagar","4.2","1742","3.7","703","2000","Dal Makhani, Paan Shot, Butter Chicken, Chicken Biryani, Chicken Tikka, Murgh Lababdar, Paneer Lababdar"
"5213","FC Grill House","Bar,Casual Dining","FC Road","4.2","2033","0.0","0","1200","Pasta, Cocktails, Pizza, Brownie, Chai, Mocktails, Biryani"
"5214","Lal Mirchi","Casual Dining","Pimple Saudagar","4.1","550","3.3","4012","600","Masala Papad, Roti, Tandoori Chicken, Laccha Paratha, Kadhai Paneer, Biryani, Diwani Handi"
"5215","3 Spices - DoubleTree By Hilton Hotel","Casual Dining,Bar","DoubleTree By Hilton Hotel","3.8","299","0.0","0","1500","Fish, Biryani, Pasta, Salad, Kachori, Roti, Kheer"
"5216","Yonies","","Koregaon Park","3.9","219","0.0","0","550","Deep Dish Pizza, Garlic Bread"
"5217","Shivar Garden","Casual Dining","Pimple Saudagar","2.0","795","4.0","1353","1000","Masala Papad, Butter Chicken, Naan, Veg Platter, Beer, Biryani, Tandoori Chicken"
"5218","Punjabi Aroma","","Kothrud","3.1","1770","0.0","0","550","Butter Chicken, Chicken Biryani, Naan"
"5219","Superman's Cafe","Quick Bites","Wakad","0.0","0","0.0","0","250",""
"5220","Chinese Express 'N' Cafe","Quick Bites","Hadapsar","0.0","0","0.0","0","450",""
"5221","Boss Burger","","Kondhwa","3.4","419","0.0","0","300",""
"5222","Persian Bakery","Bakery","Kalyani Nagar","4.1","56","0.0","0","200","Chocolate Eclairs, Chocolate Truffle, Eclair"
"5223","The Cake Factory","Bakery","Kothrud","3.9","67","0.0","0","300",""
"5224","Zaffraan Indian Kitchen","","Aundh","3.6","77","0.0","0","700",""
"5225","Hotel Priya","Quick Bites","Bibvewadi","0.0","0","0.0","0","200",""
"5226","Bikaner Sev Bhandar","","Satara Road","4.5","131","0.0","0","250",""
"5227","Wok And Grill","","NIBM Road","3.4","119","0.0","0","500",""
"5228","Just Bornn Chocolates & Waffle","Dessert Parlor","Viman Nagar","3.9","42","0.0","0","250",""
"5229","Food China - Momos And Noodles","Quick Bites","Pashan","0.0","0","0.0","0","500",""
"5230","China Xpress","","Magarpatta","3.4","1276","0.0","0","450","Noodle, Manchurian, Manchow Soup, Veg Hakka Noodles, Chicken Lollipop, Fried Rice"
"5231","The Brooklyn Creamery","","Shivaji Nagar","0.0","0","0.0","0","150",""
"5232","Radhika - Flavours of East","Casual Dining","Kharadi","2.5","26","3.4","339","750",""
"5233","Cafe Bistro","Café","Satara Road","4.0","359","4.0","505","600","Coffee, Pasta, Fries, Freak Shake, Brownie, Pizza, Hot Chocolate"
"5234","London Muffin","Bakery","Kalyani Nagar","3.8","144","4.6","206","500","Coffee, Waffles, Cappuccino, Blueberry Muffin, Orange Juice, Almond Croissant, Pizza"
"5235","New Apurwai Non Veg","Quick Bites","Sadashiv Peth","3.9","95","3.9","56","400","Fish, Mutton Thali, Mutton Biryani, Chicken Thali, Shahi Biryani, Chicken Biryani, Chicken Fry"
"5236","Sai Leela","Casual Dining","Pashan","3.9","410","3.8","5214","500","Butter Chicken, Chicken Biryani, Thali"
"5237","Tara Mulchand Sweets","Sweet Shop","Bibvewadi","3.6","54","4.2","432","200",""
"5238","Pack-A-Pav","Quick Bites","Koregaon Park","3.9","146","4.2","203","300","Mutton Shammi Pav, Irani Chicken Pav, Herbed Chicken, Paneer Cheese, Vada Pav, Sandwich"
"5239","Mr Fries & Mrs Maggie","","Erandwane","3.3","3869","0.0","0","350",""
"5240","Adich Restaurant","Quick Bites","Warje","4.0","142","4.1","1747","350","Rolls, Cold Coffee"
"5241","Hotel Ratna","Casual Dining","Pimpri","4.0","264","0.0","0","400","Pav Bhaji, Paper Masala Dosa, Mushroom Masala, Idli, Thali, Paneer Makhanwala, Mysore Masala Dosa"
"5242","Drink Your Selfie","Café","Viman Nagar","4.2","187","4.0","1715","450","Paan Shake, Meetha Paan, Mocktails, Popcorn, Thick Shakes, Gulab Jamun, Vanilla Ice Cream"
"5243","Group Four Kolhapuri","Quick Bites","Katraj","3.6","76","4.1","752","550",""
"5244","The Brooklyn Creamery","","Shivaji Nagar","0.0","0","0.0","0","150",""
"5245","The Brooklyn Creamery","Dessert Parlor","Pimpri","0.0","0","0.0","0","150",""
"5246","The Brooklyn Creamery","","Sinhgad Road","0.0","0","0.0","0","150",""
"5247","The Brooklyn Creamery","Dessert Parlor","Warje","0.0","0","0.0","0","150",""
"5248","The Brooklyn Creamery","","Pimpri","0.0","0","0.0","0","150",""
"5249","The Brooklyn Creamery","Dessert Parlor","Rasta Peth","0.0","0","0.0","0","150",""
"5250","The Brooklyn Creamery","","Wanowrie","0.0","0","0.0","0","150",""
"5251","The Brooklyn Creamery","","Koregaon Park","0.0","0","0.0","0","150",""
"5252","The Brooklyn Creamery","","Kothrud","0.0","0","0.0","0","150",""
"5253","The Brooklyn Creamery","","Kalyani Nagar","0.0","0","0.0","0","150",""
"5254","The Brooklyn Creamery","","Wanowrie","0.0","0","0.0","0","150",""
"5255","The Brooklyn Creamery","","Bavdhan","0.0","0","0.0","0","150",""
"5256","The Brooklyn Creamery","","Pimple Gurav","0.0","0","0.0","0","150",""
"5257","The Brooklyn Creamery","","Khadki","0.0","0","0.0","0","150",""
"5258","The Brooklyn Creamery","","Pimple Gurav","0.0","0","0.0","0","150",""
"5259","The Brooklyn Creamery","","Hinjawadi","0.0","0","0.0","0","150",""
"5260","The Brooklyn Creamery","","Kharadi","0.0","0","0.0","0","150",""
"5261","The Brooklyn Creamery","","Hinjawadi","0.0","0","0.0","0","150",""
"5262","Apricot Veg","Casual Dining","Wakad","4.1","202","3.9","475","650","Dal Tadka, Paneer Tikka, Fried Rice, Naan, Noodle, Vegetarian, Hyderabadi Biryani"
"5263","Al Nayaab","Quick Bites","Camp Area","3.7","221","3.6","4690","500","Tandoori Chicken"
"5264","S P Chinese","Quick Bites","Yerawada","3.4","42","3.5","240","300",""
"5265","Reddy's","Quick Bites","Destination Centre, Magarpatta","2.6","46","3.7","257","300",""
"5266","Cake Shake","Bakery,Quick Bites","Viman Nagar","4.0","207","3.7","1489","400","Cupcake, Apple Pie, Sandwich, Blueberry Muffin, Cake Shake, Chocolate Pastry, Cheesecake"
"5267","La Bouchee d'Or","Café,Bakery","Koregaon Park","3.9","78","0.0","0","600","Coffee, Hot Chocolate, Salad, Chocolate Croissant, Sandwich, Macaroon, Cappuccino"
"5268","Reshma Bhurji Center","Quick Bites","Erandwane","3.9","252","3.9","1815","200","Anda Bhurji, Egg Bhurji, Bhurji Pav, Chicken Taka Tak, Biryani"
"5269","SD Cafe","Quick Bites","Pashan","3.6","22","3.9","60","200",""
"5270","Shivneri Misal","Quick Bites","Kharadi","3.4","32","4.0","199","150",""
"5271","K P Biryaniwala","Quick Bites","Pimple Nilakh","3.5","44","4.0","199","350",""
"5272","Jai Ambika","Casual Dining","Hadapsar","3.7","134","3.9","1539","600","Biryani, Sev Bhaji, Tandoor Roti"
"5273","Tiffin Journey","","Pimple Saudagar","4.2","253","0.0","0","350","Mysore Pak, Lemon Rice, Dahi Vada, Rasam Rice"
"5274","South Samrat Pure Veg","Quick Bites","Wanowrie","3.1","13","3.9","26","700",""
"5275","Amritsari Kulcha Point","","Kharadi","3.6","1364","0.0","0","250",""
"5276","Budget Meals","","Ravet","3.7","1027","0.0","0","600",""
"5277","Reddy's Family Restaurant","Casual Dining","Kharadi","3.5","17","3.4","298","500",""
"5278","Uncle's Kitchen","Casual Dining","Vishrantwadi","3.3","131","3.8","184","700","Butter Chicken, Tandoori Chicken"
"5279","Kollage Food Court","Casual Dining","Law College Road","3.9","430","4.1","1866","600","Butter Chicken, Pasta, Chicken Dosa, Appam, Paratha, Cold Coffee, Oreo Shake"
"5280","Mr. Fusionist","Café","Nigdi","3.5","33","3.8","41","350",""
"5281","Dhhyaas's Hydrabad Biryani Paradise","Quick Bites","Hadapsar","2.9","7","3.7","79","600",""
"5282","Preksha Veg Restaurant","Quick Bites","Chinchwad","3.8","232","3.7","2615","550","Roti, Veg Thali"
"5283","Mughal's","Casual Dining","East Street","4.1","495","3.8","289","800","Gajar Ka Halwa, Paya Shorba, Chicken Biryani, Mutton Shorba, Mutton Roganjosh, Mutton Biryani, Tandoori Chicken"
"5284","Hyderabadi Biryani House","Quick Bites","Warje","2.9","42","3.0","775","400",""
"5285","Girija Veg","Quick Bites","Lohegaon","2.9","137","3.6","718","600","Pav Bhaji, Veg Thali, Maharastrian Thali, Pineapple Juice, Dal Tadka"
"5286","Cafe Xinga","","NIBM Road","3.1","1024","0.0","0","450","Burgers"
"5287","Vateshwar Bhuvan","Quick Bites","Shukrawar Peth","3.4","26","3.9","68","100",""
"5288","Taste Of Mughals","Quick Bites","Lohegaon","3.8","25","3.6","169","600",""
"5289","Just Grill","Casual Dining","Pimple Saudagar","3.9","347","3.9","2018","500","Shawarma, Chicken Shawarama, Chicken Grill, Tandoori Chicken, Chicken Hummus Salad, Naan, Tikka"
"5290","Hotel Rajratna","Casual Dining","Pimple Saudagar","3.9","559","3.9","6869","650","Roti, Sea Food, Naan"
"5291","Vishal Chinese Food","Quick Bites","Chinchwad","3.4","78","3.6","1580","300",""
"5292","Namah - Hotel Ambience Excellency","Casual Dining","Hotel Ambience Excellency, Wakad","4.0","544","4.1","1428","800","Pasta, Noodle, Paneer Sadabahar, Naan, Roti, Moong Halwa, Tomato Soup"
"5293","7 Seas Wine n Dine","Casual Dining","Baner","4.1","848","4.0","2989","1200","Sea Food, Fish, Biryani, Manchow Soup, Crispy Chicken, Prawn, Naan"
"5294","World Of Veg","Casual Dining","Shivaji Nagar","4.2","1264","0.0","0","1500","Pizza, Mocktails, Pasta, Paan Kulfi, Paan Shot, Peshawari Paneer Tikka, Spicy Guava Mocktail"
"5295","The Roasting Hut","","NIBM Road","0.0","0","0.0","0","300",""
"5296","Live Cake World Cake Shop","Bakery","East Street","4.0","109","0.0","0","350",""
"5297","Super Meal","","Balewadi","0.0","0","0.0","0","300",""
"5298","Kalinga Veg Gourmet Kitchen","Casual Dining","Erandwane","4.3","612","0.0","0","1200","Pizza, Faluda, Dal Makhani, Pasta, Salad, Noodle, Filtered Coffee"
"5299","Thai House","Casual Dining","Khadki","4.1","340","3.9","163","1000","Fish, Tom Yum Soup, Pad Thai Noodle, Wings, Clear Soup, Red Thai Curry, Burnt Garlic Rice"
"5300","Gavthan Special Mutton Bhakri","Quick Bites","Nigdi","0.0","0","0.0","0","400",""
"5301","PK Burger & Kabab Point","Quick Bites","Kondhwa","0.0","0","0.0","0","300",""
"5302","Farm Da Dhaba NH8","","Wanowrie","0.0","0","0.0","0","500",""
"5303","Manasi Malai Gola","Dessert Parlor","Dhankawadi","3.8","152","0.0","0","300",""
"5304","Kulhad","Sweet Shop,Quick Bites","Wakad","3.9","203","3.6","127","200","Jalebi, Samosa, Poha, Tea, Pyaz Kachori, Panipuri, Rabri"
"5305","Cocoa Patisserie and Bakery","Bakery,Café","Senapati Bapat Road","4.1","239","4.5","361","250","Cupcake, Coffee, Sandwich, Cheesecake, Chocolate Milkshake, Millionaire Shortbread, Mudcake"
"5306","Panchavati Gaurav","Quick Bites","Deccan Gymkhana","4.1","439","4.1","169","300","Kadhi, Aamras, Fruit Salad, Jalebi, Rasmalai, Veg Thali, Moong Dal Halwa"
"5307","Super Meal","","Balewadi","0.0","0","0.0","0","300",""
"5308","Super Meal","","Kharadi","0.0","0","0.0","0","300",""
"5309","Super Meal","","Hinjawadi","0.0","0","0.0","0","350",""
"5310","Super Meal","","Baner","0.0","0","0.0","0","300",""
"5311","Super Meal","","Nigdi","0.0","0","0.0","0","300",""
"5312","Super Meal","","Hadapsar","0.0","0","0.0","0","350",""
"5313","Super Meal","","Shivaji Nagar","0.0","0","0.0","0","350",""
"5314","Shri Wadeshwar Bhuvan","Quick Bites","Sadashiv Peth","4.2","165","0.0","0","300","Thick Coconut Chutney, Idli Chutney, Aloo Paratha, Upma, Dahi Vada, Uttapam, Masala Dosa"
"5315","Corn Club","Quick Bites","FC Road","4.0","358","3.9","1222","300","Corn Patty, Corn Pizza, Corn Samosa, Corn Tikki, Momos, Babycorn Fingers, Sandwich"
"5316","Jalsaa","Casual Dining","Wakad","4.0","469","4.0","3133","700","Biryani, Malai Kofta, Dal Makhani, Roti, Paneer Tikka Masala, Garlic Naan, Butter Naan"
"5317","Navmi Veg-Nonveg","Casual Dining","Chinchwad","2.8","61","3.7","63","750","Sea Food, Manchow Soup, Biryani, Masala Papad"
"5318","Mahesh Andra Mess","Quick Bites","Hinjawadi","3.5","34","3.4","907","400",""
"5319","Yo Waffles N Fries","Dessert Parlor,Quick Bites","Sadashiv Peth","3.6","53","4.1","261","400","Waffles, Fries, Nuttela Shake, Nachos"
"5320","Pind Punjab Express","Casual Dining","Hinjawadi","2.7","19","3.6","189","700",""
"5321","Chinese Grill","","Wanowrie","3.3","185","0.0","0","400",""
"5322","HOTEL LUCKY POINT","Casual Dining","Akurdi","3.4","91","3.3","3208","300","Thali"
"5323","Chachaa's Kitchen And Catering","","Viman Nagar","3.1","209","0.0","0","400",""
"5324","Krishna Dining","Casual Dining","Law College Road","4.0","224","0.0","0","700","Thali, Buttermilk, Shrikhand, Moong Halwa, Kadhi, Tomato Saar, Salad"
"5325","Amritsari Kulcha","Quick Bites","Destination Centre, Magarpatta","3.8","352","3.9","5249","250","Chole, Keema Kulcha, Lassi, Amritsari Kulcha, Kulcha Dildar, Dal Makhani, Chaach"
"5326","Swami The Veg Heritage","Casual Dining","Erandwane","4.0","155","4.2","119","650","Biryani, Tomato Soup, Neer Dosa, Paneer Hara Nariyal, Naan, Vegetable Stew, Paneer Banjara"
"5327","Hotel Gayatri","Quick Bites","Aundh","3.7","112","3.7","670","650","Mutton Thali, Mutton Biryani, Pandhra Rassa"
"5328","Uttam Sweets","Sweet Shop","Sinhgad Road","3.9","1220","0.0","0","100",""
"5329","Spice Wave","Quick Bites","Senapati Bapat Road","4.0","144","3.6","1053","400","Pizza, Burgers, Garlic Bread, Sandwich, Pasta Alfredo, Fries, Fish Burger"
"5330","Tamil Nadu Restaurant","Quick Bites","Hinjawadi","3.7","46","3.9","569","200",""
"5331","Tuljai Biryani","Quick Bites","Shukrawar Peth","3.8","73","0.0","0","500",""
"5332","Lavith Cafe","Café","Katraj","3.0","39","3.5","1867","250",""
"5333","Trupti Meals","Quick Bites","Chinchwad","2.8","26","3.7","1063","400",""
"5334","Malhar Khanaval","Casual Dining","JM Road","3.6","189","3.6","8956","500","Pandhra Rassa, Biryani"
"5335","Shivam Restaurant","Quick Bites","Ravet","3.6","59","3.9","72","550",""
"5336","Khana Khajana","Quick Bites","NIBM Road","3.6","204","3.5","1984","400",""
"5337","Twisty Potato","Quick Bites","Magarpatta","4.0","78","4.2","175","200","Tandoori Fries, French Fries"
"5338","Wings & Co","Quick Bites","Viman Nagar","4.1","201","3.5","991","450","Chicken Wings, Chilli Fried Rice, Mocktails, Hot Wings, Mashed Potato, Masala Tikka, Garlic Parmesan"
"5339","Sudit All Day Kitchen","Casual Dining","Kothrud","3.7","59","3.9","61","1000",""
"5340","Taco Alfresco","Café","Kothrud","4.0","113","4.1","570","650","Nachos, Burrito Bowl, Coffee, Hot Chocolate, Khau Suey, Mexican Rice, Chicken Mexicana"
"5341","Masala ChaiWala","","Wadgaon Sheri","3.9","773","0.0","0","150",""
"5342","Punjabi Rasoi","Quick Bites","Koregaon Park","2.8","325","3.9","2608","450","Butter Chicken, Dal Makhani, Chicken Tikka, Paratha, Tandoori Chicken, Paneer Tikka Masala, Naan"
"5343","Ruro's Cake N Cafe","Bakery","Hadapsar","3.9","29","0.0","0","150",""
